Target,Source1,Source2,BDeu
AT3G15356,AT4G16750,AT1G72360,-101.553866123453
AT3G15356,AT3G61630,AT1G72360,-101.553866123453
AT3G15356,AT1G74840,AT5G64750,-102.192217379074
AT3G15356,AT1G74840,AT1G72360,-102.888867190183
AT3G15356,AT1G28370,AT5G47220,-102.895497819958
AT3G15356,AT4G16750,AT1G74840,-103.087796483377
AT3G15356,AT4G16750,AT3G61630,-103.547328812755
AT3G15356,AT3G15210,AT1G74840,-104.61174973668
AT3G15356,AT3G15210,AT3G61630,-105.459047597067
AT3G15356,AT3G16770,AT5G17490,-105.609404961534
AT3G15356,AT3G15210,AT4G11140,-106.261394069591
AT3G15356,AT3G15210,AT4G17500,-106.261394069591
AT3G15356,AT3G15210,AT4G05100,-106.261394069591
AT3G15356,AT5G47230,AT5G64750,-106.557659885731
AT3G15356,AT1G64380,AT1G74840,-107.25080706629
AT3G15356,AT5G47230,AT1G44830,-107.25080706629
AT3G15356,AT1G44830,AT5G64750,-107.699289559482
AT3G15356,AT1G64380,AT3G61630,-108.133196246488
AT3G15356,AT1G64380,AT4G11140,-108.969444270688
AT3G15356,AT1G64380,AT4G17500,-108.969444270688
AT3G15356,AT1G64380,AT4G05100,-108.969444270688
AT3G15356,AT1G74840,AT4G05100,-109.519490607605
AT3G15356,AT1G74840,AT4G11140,-109.519490607605
AT3G15356,AT1G74840,AT4G17500,-109.519490607605
AT3G15356,AT3G61630,AT4G11140,-110.435781339479
AT3G15356,AT3G61630,AT4G17500,-110.435781339479
AT3G15356,AT3G61630,AT4G05100,-110.435781339479
AT3G15356,AT1G74840,AT3G61630,-111.023568004379
AT3G15356,AT4G11140,AT4G17500,-111.304819186502
AT3G15356,AT4G11140,AT4G05100,-111.304819186502
AT3G15356,AT4G17500,AT4G05100,-111.304819186502
AT3G15356,AT5G13910,AT1G64380,-114.475958885451
AT3G15356,AT3G15210,AT5G13910,-116.834714249903
AT3G15356,AT4G16750,AT5G13910,-119.364112623093
AT3G15356,AT1G68840,AT3G23240,-122.334748144925
AT3G15356,AT1G25560,AT3G61630,-124.684428007491
AT3G15356,AT1G68840,AT1G64380,-125.009850407925
AT3G15356,AT4G16750,AT3G23240,-125.600718739363
AT3G15356,AT1G25560,AT4G05100,-125.734250131982
AT3G15356,AT1G25560,AT4G11140,-125.734250131982
AT3G15356,AT1G25560,AT4G17500,-125.734250131982
AT3G15356,AT1G64380,AT3G23240,-127.0779848787
AT3G15356,AT1G28370,AT1G64380,-127.8272215259
AT3G15356,AT4G16750,AT4G11140,-128.364939211929
AT3G15356,AT4G16750,AT4G17500,-128.364939211929
AT3G15356,AT4G16750,AT4G05100,-128.364939211929
AT3G15356,AT4G16750,AT1G28370,-128.393926748792
AT3G15356,AT3G15210,AT1G28370,-129.03119433022
AT3G15356,AT1G25560,AT4G16750,-129.054208915732
AT3G15356,AT3G15210,AT3G23240,-129.457531012822
AT3G15356,AT1G68840,AT1G28370,-129.728011239671
AT3G15356,AT3G15210,AT1G64380,-131.553462448366
AT3G15356,AT1G28370,AT3G23240,-133.360320342292
AT3G15356,AT1G68840,AT5G47220,-137.385672033012
AT3G15356,AT5G13910,AT3G23240,-149.278814050536
AT3G15356,AT5G13910,AT5G47220,-149.296832556032
AT3G15356,AT1G25560,AT1G68840,-150.234644423957
AT3G15356,AT3G15210,AT1G68840,-151.144762296732
AT3G15356,AT1G25560,AT5G13910,-151.172137363482
AT3G15356,AT1G68840,AT5G13910,-153.304165741255
AT3G15356,AT1G25560,AT1G64380,-153.760686020164
AT3G15356,AT1G68840,AT4G16750,-154.995749411557
AT3G15356,AT3G15210,AT4G16750,-155.379774188432
AT3G15356,AT4G16750,AT1G64380,-155.379774188432
AT3G15356,AT3G15210,AT1G25560,-156.176599798456
AT3G15356,AT1G25560,AT1G28370,-160.629889453141
AT3G15356,AT5G13910,AT1G28370,-179.492322144579
AT3G15356,AT1G25560,AT3G23240,-186.99809726473
