Target,Source1,Source2,BDeu
AT5G55620,AT4G17500,AT5G17490,-94.5240293680659
AT5G55620,AT4G17500,AT3G16770,-94.5240293680659
AT5G55620,AT3G15210,AT1G44830,-94.8384019323098
AT5G55620,AT3G15210,AT5G64750,-95.0390726277715
AT5G55620,AT4G11140,AT5G47220,-95.2447324666989
AT5G55620,AT5G13910,AT4G17500,-95.4472887692553
AT5G55620,AT1G28370,AT4G11140,-95.7476840340338
AT5G55620,AT1G68840,AT4G11140,-96.1321600405121
AT5G55620,AT3G23240,AT4G11140,-96.5889184430076
AT5G55620,AT4G17500,AT5G47220,-96.8028770847433
AT5G55620,AT3G15210,AT5G47230,-96.9108748046711
AT5G55620,AT1G28370,AT4G17500,-97.3058286520781
AT5G55620,AT1G68840,AT4G17500,-97.8369081327482
AT5G55620,AT5G13910,AT5G64750,-97.94049422185
AT5G55620,AT3G15210,AT3G16770,-98.212908822172
AT5G55620,AT3G15210,AT5G17490,-98.212908822172
AT5G55620,AT3G15210,AT4G11140,-98.2698574237998
AT5G55620,AT3G23240,AT4G17500,-98.2936665352438
AT5G55620,AT4G11140,AT4G17500,-98.6867928519067
AT5G55620,AT3G23240,AT1G44830,-98.7514244380653
AT5G55620,AT5G13910,AT1G44830,-98.7896456508859
AT5G55620,AT3G23240,AT5G64750,-98.8159629592027
AT5G55620,AT3G15210,AT4G17500,-100.28476044434
AT5G55620,AT5G13910,AT3G16770,-100.627104091712
AT5G55620,AT5G13910,AT5G17490,-100.627104091712
AT5G55620,AT3G15210,AT5G47220,-100.951288868228
AT5G55620,AT1G28370,AT5G64750,-101.68042884676
AT5G55620,AT1G28370,AT1G44830,-101.718169174743
AT5G55620,AT3G23240,AT3G16770,-103.19205344917
AT5G55620,AT3G23240,AT5G17490,-103.19205344917
AT5G55620,AT1G68840,AT1G44830,-104.647340681776
AT5G55620,AT1G68840,AT5G64750,-104.711879202913
AT5G55620,AT5G47230,AT5G64750,-106.887984497067
AT5G55620,AT1G28370,AT3G16770,-107.081603598743
AT5G55620,AT1G28370,AT5G17490,-107.081603598743
AT5G55620,AT5G47230,AT1G44830,-107.293449605176
AT5G55620,AT5G47220,AT1G44830,-107.919762882236
AT5G55620,AT5G47220,AT5G64750,-108.067683012312
AT5G55620,AT5G47230,AT3G16770,-110.232023464887
AT5G55620,AT5G47230,AT5G17490,-110.232023464887
AT5G55620,AT4G16750,AT4G11140,-110.761103944946
AT5G55620,AT4G16750,AT4G17500,-110.98424749626
AT5G55620,AT1G68840,AT3G16770,-111.140119092271
AT5G55620,AT1G68840,AT5G17490,-111.140119092271
AT5G55620,AT1G44830,AT5G64750,-112.160484430337
AT5G55620,AT1G44830,AT5G17490,-112.443846841643
AT5G55620,AT1G44830,AT3G16770,-112.443846841643
AT5G55620,AT3G16770,AT5G64750,-112.731528914095
AT5G55620,AT5G17490,AT5G64750,-112.731528914095
AT5G55620,AT5G47220,AT3G16770,-115.74046999182
AT5G55620,AT5G47220,AT5G17490,-115.74046999182
AT5G55620,AT1G25560,AT1G64380,-118.697161985198
AT5G55620,AT1G64380,AT5G47230,-118.721703094112
AT5G55620,AT5G13910,AT1G64380,-120.413698033185
AT5G55620,AT1G25560,AT4G17500,-120.930754206702
AT5G55620,AT3G15210,AT1G64380,-121.187881745602
AT5G55620,AT1G68840,AT1G64380,-121.501189460416
AT5G55620,AT3G16770,AT5G17490,-122.249800756662
AT5G55620,AT1G28370,AT1G64380,-122.357053902434
AT5G55620,AT1G25560,AT5G47220,-122.932911996465
AT5G55620,AT1G64380,AT3G23240,-123.124180339254
AT5G55620,AT3G15210,AT5G13910,-129.310050382329
AT5G55620,AT3G15210,AT1G28370,-133.174329056602
AT5G55620,AT3G23240,AT5G47220,-134.123667642527
AT5G55620,AT3G15210,AT3G23240,-134.592464023577
AT5G55620,AT1G28370,AT5G47220,-138.808880536185
AT5G55620,AT4G16750,AT1G64380,-139.242275990242
AT5G55620,AT3G15210,AT4G16750,-142.684295366416
AT5G55620,AT4G16750,AT1G28370,-145.174317116863
AT5G55620,AT4G16750,AT3G23240,-145.568494265197
AT5G55620,AT1G25560,AT5G47230,-147.885869948503
AT5G55620,AT1G25560,AT4G16750,-150.417296613923
AT5G55620,AT1G25560,AT5G13910,-154.230106728961
AT5G55620,AT3G15210,AT1G25560,-154.240239989287
AT5G55620,AT4G16750,AT5G13910,-156.909169393188
AT5G55620,AT3G23240,AT5G47230,-156.99184930514
AT5G55620,AT3G15210,AT1G68840,-157.641129631296
AT5G55620,AT1G28370,AT5G47230,-157.667843406481
AT5G55620,AT5G13910,AT3G23240,-162.730280915192
AT5G55620,AT5G13910,AT5G47220,-162.96609115693
AT5G55620,AT1G68840,AT3G23240,-163.887468927872
AT5G55620,AT1G68840,AT5G13910,-166.755632605912
AT5G55620,AT4G16750,AT5G47220,-177.331306229934
AT5G55620,AT5G47220,AT5G47230,-177.866586642836
AT5G55620,AT1G25560,AT1G68840,-180.224690038295
AT5G55620,AT4G16750,AT5G47230,-183.199391755875
AT5G55620,AT1G25560,AT1G28370,-187.098638493958
AT5G55620,AT1G68840,AT5G47220,-187.614854762807
AT5G55620,AT5G13910,AT5G47230,-191.532997884169
AT5G55620,AT1G25560,AT3G23240,-192.002540588568
AT5G55620,AT5G13910,AT1G28370,-193.952789139213
AT5G55620,AT1G68840,AT1G28370,-196.152736493859
AT5G55620,AT1G68840,AT5G47230,-201.566356879998
AT5G55620,AT1G28370,AT3G23240,-202.035739747621
AT5G55620,AT1G68840,AT4G16750,-209.045552625035
