Target,Source1,Source2,BDeu
AT2G26070,AT4G11140,AT5G47230,-155.396996883721
AT2G26070,AT4G17500,AT5G47230,-155.396996883721
AT2G26070,AT5G47230,AT4G05100,-155.396996883721
AT2G26070,AT3G15210,AT5G47230,-156.561066389041
AT2G26070,AT1G68840,AT1G44830,-156.948309301524
AT2G26070,AT1G68840,AT5G64750,-157.099859199649
AT2G26070,AT1G25560,AT3G16770,-157.416117540197
AT2G26070,AT1G25560,AT5G17490,-157.416117540197
AT2G26070,AT1G68840,AT1G74840,-157.749670066724
AT2G26070,AT4G16750,AT3G16770,-158.966714952606
AT2G26070,AT4G16750,AT5G17490,-158.966714952606
AT2G26070,AT1G25560,AT1G44830,-159.218926845609
AT2G26070,AT1G68840,AT3G16770,-159.781195794784
AT2G26070,AT1G68840,AT5G17490,-159.781195794784
AT2G26070,AT3G23240,AT1G44830,-159.897725249554
AT2G26070,AT4G16750,AT1G28370,-159.98326228822
AT2G26070,AT1G68840,AT3G61630,-160.000961865325
AT2G26070,AT1G25560,AT5G64750,-160.076377077457
AT2G26070,AT5G47220,AT5G47230,-160.340811582717
AT2G26070,AT3G23240,AT3G16770,-160.558382262689
AT2G26070,AT3G23240,AT5G17490,-160.558382262689
AT2G26070,AT3G23240,AT5G64750,-160.6778838071
AT2G26070,AT1G68840,AT4G05100,-161.786856215098
AT2G26070,AT1G68840,AT4G17500,-161.79337089612
AT2G26070,AT1G68840,AT4G11140,-161.869910973242
AT2G26070,AT4G16750,AT1G44830,-162.167583460717
AT2G26070,AT4G16750,AT5G64750,-162.359955353361
AT2G26070,AT1G74840,AT3G16770,-162.528793559821
AT2G26070,AT1G74840,AT5G17490,-162.528793559821
AT2G26070,AT4G17500,AT3G16770,-162.582383899282
AT2G26070,AT4G17500,AT5G17490,-162.582383899282
AT2G26070,AT5G13910,AT5G64750,-163.49699254497
AT2G26070,AT4G11140,AT3G16770,-164.029302882216
AT2G26070,AT4G11140,AT5G17490,-164.029302882216
AT2G26070,AT3G61630,AT3G16770,-164.095214087167
AT2G26070,AT3G61630,AT5G17490,-164.095214087167
AT2G26070,AT5G13910,AT1G44830,-164.323671118156
AT2G26070,AT3G15210,AT3G16770,-164.344290405357
AT2G26070,AT3G15210,AT5G17490,-164.344290405357
AT2G26070,AT1G28370,AT1G64380,-164.489713946285
AT2G26070,AT5G13910,AT3G16770,-165.862397650342
AT2G26070,AT5G13910,AT5G17490,-165.862397650343
AT2G26070,AT4G17500,AT1G44830,-166.909614609013
AT2G26070,AT1G74840,AT3G23240,-166.925997530231
AT2G26070,AT3G15210,AT1G44830,-167.422645318584
AT2G26070,AT1G64380,AT3G16770,-167.436365383326
AT2G26070,AT1G64380,AT5G17490,-167.436365383326
AT2G26070,AT4G17500,AT5G64750,-167.785083346363
AT2G26070,AT1G74840,AT1G44830,-167.951947218522
AT2G26070,AT3G15210,AT5G64750,-168.115792499141
AT2G26070,AT4G11140,AT1G44830,-168.356533591947
AT2G26070,AT3G16770,AT4G05100,-168.477819258154
AT2G26070,AT4G05100,AT5G17490,-168.477819258154
AT2G26070,AT3G61630,AT1G44830,-168.959587728981
AT2G26070,AT1G74840,AT5G64750,-168.959587728981
AT2G26070,AT4G11140,AT5G64750,-169.232002329298
AT2G26070,AT3G15210,AT1G28370,-169.306193225928
AT2G26070,AT3G23240,AT3G61630,-169.410904180013
AT2G26070,AT3G61630,AT5G64750,-169.893896966354
AT2G26070,AT3G23240,AT4G05100,-171.014476972992
AT2G26070,AT1G64380,AT1G44830,-171.136771555429
AT2G26070,AT3G23240,AT4G11140,-171.685318396037
AT2G26070,AT3G23240,AT4G17500,-171.831921870229
AT2G26070,AT1G64380,AT5G64750,-171.916930112975
AT2G26070,AT1G25560,AT1G74840,-172.339427703869
AT2G26070,AT1G44830,AT4G05100,-172.805049967885
AT2G26070,AT4G05100,AT5G64750,-173.680518705236
AT2G26070,AT4G16750,AT3G61630,-174.648981466177
AT2G26070,AT1G28370,AT5G47230,-178.372760104772
AT2G26070,AT3G23240,AT5G47230,-181.608789008846
AT2G26070,AT3G15210,AT1G74840,-182.009052696521
AT2G26070,AT1G64380,AT5G47230,-183.614122578368
AT2G26070,AT3G15210,AT3G61630,-184.648110026131
AT2G26070,AT1G74840,AT4G17500,-184.870659223791
AT2G26070,AT3G15210,AT4G05100,-185.344507920645
AT2G26070,AT1G64380,AT1G74840,-185.671214762292
AT2G26070,AT1G74840,AT4G05100,-185.811666597761
AT2G26070,AT1G74840,AT4G11140,-186.317578206725
AT2G26070,AT3G15210,AT4G11140,-187.393717639537
AT2G26070,AT3G61630,AT4G17500,-187.578709424888
AT2G26070,AT3G15210,AT4G17500,-187.850476042032
AT2G26070,AT1G64380,AT4G17500,-187.92009567631
AT2G26070,AT4G16750,AT5G47230,-188.034274082458
AT2G26070,AT4G17500,AT4G05100,-188.127238886277
AT2G26070,AT1G64380,AT3G61630,-188.345363411714
AT2G26070,AT1G68840,AT5G47230,-188.437875926668
AT2G26070,AT1G74840,AT3G61630,-188.467549899209
AT2G26070,AT3G61630,AT4G05100,-188.519716798858
AT2G26070,AT3G61630,AT4G11140,-189.025628407822
AT2G26070,AT1G64380,AT4G11140,-189.367014659244
AT2G26070,AT4G11140,AT4G05100,-189.574157869211
AT2G26070,AT1G68840,AT1G64380,-189.869629473086
AT2G26070,AT4G11140,AT4G17500,-190.457699787291
AT2G26070,AT1G64380,AT4G05100,-190.653225561805
AT2G26070,AT1G68840,AT1G28370,-191.330595615671
AT2G26070,AT5G13910,AT5G47220,-193.308015542932
AT2G26070,AT4G16750,AT3G23240,-194.097505427912
AT2G26070,AT1G68840,AT3G23240,-194.242465395441
AT2G26070,AT5G13910,AT1G74840,-198.064939317164
AT2G26070,AT5G13910,AT4G05100,-198.074508768177
AT2G26070,AT1G25560,AT3G61630,-198.948797572268
AT2G26070,AT4G16750,AT1G74840,-199.007059535975
AT2G26070,AT5G13910,AT3G61630,-199.030020213204
AT2G26070,AT4G16750,AT4G17500,-199.210162336404
AT2G26070,AT1G25560,AT4G05100,-199.601028645081
AT2G26070,AT4G16750,AT4G11140,-199.769778124338
AT2G26070,AT5G13910,AT4G11140,-199.946310945076
AT2G26070,AT5G13910,AT4G17500,-200.321004394518
AT2G26070,AT1G25560,AT4G11140,-200.845917557145
AT2G26070,AT4G16750,AT4G05100,-201.320375536747
AT2G26070,AT1G64380,AT3G23240,-201.459258744443
AT2G26070,AT1G25560,AT5G47230,-206.037472420237
AT2G26070,AT3G15210,AT3G23240,-206.926746554241
AT2G26070,AT3G15210,AT1G64380,-213.027172269733
AT2G26070,AT1G25560,AT1G68840,-213.549443293005
AT2G26070,AT5G13910,AT5G47230,-217.295069892183
AT2G26070,AT3G15210,AT1G68840,-219.449157981506
AT2G26070,AT1G68840,AT4G16750,-220.055620635854
AT2G26070,AT1G25560,AT1G28370,-223.678985156468
AT2G26070,AT5G13910,AT1G28370,-223.863930609126
AT2G26070,AT1G68840,AT5G13910,-223.958241288595
AT2G26070,AT1G25560,AT4G16750,-225.438446249167
AT2G26070,AT5G13910,AT3G23240,-225.765504944357
AT2G26070,AT1G25560,AT4G17500,-226.567984230545
AT2G26070,AT5G13910,AT1G64380,-227.302316678985
AT2G26070,AT4G16750,AT5G13910,-228.280027842877
AT2G26070,AT4G16750,AT1G64380,-229.046376199311
AT2G26070,AT3G15210,AT4G16750,-229.316039766258
AT2G26070,AT1G25560,AT1G64380,-229.713136624692
AT2G26070,AT3G15210,AT5G13910,-230.76421948727
AT2G26070,AT1G28370,AT3G23240,-235.75169013865
AT2G26070,AT1G25560,AT5G13910,-252.552742019195
AT2G26070,AT3G15210,AT1G25560,-259.87747001313
AT2G26070,AT1G25560,AT3G23240,-291.229595730455
